Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.6785        -169.3963    -174.0329       4.6366  1328.5
1.6786        -169.3988    -174.0439       4.6451  1331.0
1.6787        -169.3912    -174.0538       4.6627  1336.0
1.6788        -169.3842    -174.0633       4.6791  1340.7
1.6789        -169.3850    -174.0722       4.6872  1343.0
1.6790        -169.3807    -174.0804       4.6997  1346.6
1.6791        -169.3824    -174.0881       4.7057  1348.3
1.6792        -169.3866    -174.0952       4.7086  1349.2
1.6793        -169.3907    -174.1019       4.7111  1349.9
1.6794        -169.3952    -174.1078       4.7126  1350.3
1.6795        -169.3950    -174.1133       4.7183  1352.0
1.6796        -169.3940    -174.1182       4.7241  1353.6
1.6797        -169.3971    -174.1225       4.7255  1354.0
1.6798        -169.3960    -174.1267       4.7306  1355.5
1.6799        -169.3883    -174.1300       4.7417  1358.7
1.6800        -169.3808    -174.1331       4.7523  1361.7
1.6801        -169.3736    -174.1358       4.7621  1364.5
1.6802        -169.3747    -174.1381       4.7634  1364.9
1.6803        -169.3694    -174.1399       4.7705  1366.9
1.6804        -169.3645    -174.1415       4.7770  1368.8
1.6805        -169.3656    -174.1428       4.7772  1368.8
1.6806        -169.3601    -174.1438       4.7836  1370.7
1.6807        -169.3648    -174.1445       4.7797  1369.5
1.6808        -169.3616    -174.1451       4.7835  1370.6
1.6809        -169.3588    -174.1455       4.7867  1371.5
1.6810        -169.3573    -174.1454       4.7881  1371.9
1.6811        -169.3569    -174.1456       4.7886  1372.1
1.6812        -169.3497    -174.1453       4.7956  1374.1
1.6813        -169.3448    -174.1449       4.8001  1375.4
1.6814        -169.3530    -174.1445       4.7915  1372.9
1.6815        -169.3528    -174.1443       4.7915  1372.9
1.6816        -169.3451    -174.1440       4.7989  1375.0
1.6817        -169.3422    -174.1436       4.8013  1375.7
1.6818        -169.3349    -174.1432       4.8083  1377.7
1.6819        -169.3404    -174.1430       4.8026  1376.1
1.6820        -169.3374    -174.1428       4.8054  1376.9
1.6821        -169.3406    -174.1426       4.8020  1375.9
1.6822        -169.3355    -174.1427       4.8072  1377.4
1.6823        -169.3344    -174.1429       4.8085  1377.8
1.6824        -169.3351    -174.1433       4.8082  1377.7
1.6825        -169.3251    -174.1434       4.8183  1380.6
1.6826        -169.3225    -174.1444       4.8219  1381.6
1.6827        -169.3228    -174.1451       4.8222  1381.7
1.6828        -169.3222    -174.1460       4.8238  1382.2
1.6829        -169.3169    -174.1473       4.8304  1384.1
1.6830        -169.3162    -174.1491       4.8329  1384.8
1.6831        -169.3150    -174.1506       4.8357  1385.6
1.6832        -169.3168    -174.1527       4.8360  1385.7
1.6833        -169.3135    -174.1546       4.8411  1387.1
1.6834        -169.3109    -174.1574       4.8465  1388.7
1.6835        -169.3122    -174.1605       4.8483  1389.2
1.6836        -169.3116    -174.1637       4.8521  1390.3
1.6837        -169.3127    -174.1668       4.8541  1390.9
1.6838        -169.3149    -174.1708       4.8559  1391.4
1.6839        -169.3135    -174.1745       4.8610  1392.8
1.6840        -169.3048    -174.1788       4.8740  1396.6
1.6841        -169.3003    -174.1832       4.8829  1399.1
1.6842        -169.2976    -174.1878       4.8902  1401.2
1.6843        -169.2933    -174.1927       4.8993  1403.8
1.6844        -169.3001    -174.1977       4.8976  1403.3
1.6845        -169.2997    -174.2030       4.9033  1405.0
1.6846        -169.2955    -174.2087       4.9132  1407.8
1.6847        -169.2844    -174.2145       4.9301  1412.6
1.6848        -169.2832    -174.2206       4.9374  1414.7
1.6849        -169.2815    -174.2268       4.9453  1417.0
1.6850        -169.2808    -174.2331       4.9524  1419.0
1.6851        -169.2741    -174.2398       4.9657  1422.8
1.6852        -169.2768    -174.2466       4.9698  1424.0
1.6853        -169.2739    -174.2531       4.9792  1426.7
1.6854        -169.2794    -174.2608       4.9815  1427.3
1.6855        -169.2754    -174.2675       4.9921  1430.4
1.6856        -169.2762    -174.2748       4.9986  1432.2
1.6857        -169.2758    -174.2820       5.0062  1434.4
1.6858        -169.2788    -174.2897       5.0110  1435.8
1.6859        -169.2763    -174.2969       5.0206  1438.6
1.6860        -169.2715    -174.3046       5.0331  1442.1
1.6861        -169.2660    -174.3124       5.0464  1445.9
1.6862        -169.2649    -174.3201       5.0551  1448.5
1.6863        -169.2668    -174.3277       5.0609  1450.1
1.6864        -169.2627    -174.3353       5.0726  1453.5
1.6865        -169.2609    -174.3429       5.0820  1456.1
1.6866        -169.2547    -174.3504       5.0957  1460.1
1.6867        -169.2593    -174.3577       5.0984  1460.9
1.6868        -169.2543    -174.3653       5.1110  1464.5
1.6869        -169.2508    -174.3724       5.1215  1467.5
1.6870        -169.2523    -174.3797       5.1274  1469.1
1.6871        -169.2503    -174.3870       5.1367  1471.8
1.6872        -169.2514    -174.3939       5.1425  1473.5
1.6873        -169.2480    -174.4006       5.1526  1476.4
1.6874        -169.2507    -174.4072       5.1565  1477.5
1.6875        -169.2484    -174.4138       5.1653  1480.0
1.6876        -169.2458    -174.4201       5.1743  1482.6
1.6877        -169.2441    -174.4261       5.1820  1484.8
1.6878        -169.2432    -174.4321       5.1889  1486.8
1.6879        -169.2357    -174.4379       5.2022  1490.6
1.6880        -169.2337    -174.4435       5.2098  1492.8
1.6881        -169.2322    -174.4487       5.2164  1494.7
1.6882        -169.2311    -174.4537       5.2226  1496.4
1.6883        -169.2359    -174.4586       5.2227  1496.5
1.6884        -169.2318    -174.4633       5.2315  1499.0
1.6885        -169.2294    -174.4677       5.2384  1501.0
1.6886        -169.2130    -174.4720       5.2589  1506.8
1.6887        -169.2175    -174.4761       5.2586  1506.8
1.6888        -169.2146    -174.4797       5.2651  1508.6
1.6889        -169.2168    -174.4833       5.2665  1509.0
1.6890        -169.2119    -174.4865       5.2746  1511.3
1.6891        -169.2091    -174.4896       5.2805  1513.0
1.6892        -169.2100    -174.4925       5.2825  1513.6
1.6893        -169.2054    -174.4949       5.2895  1515.6
1.6894        -169.1989    -174.4975       5.2986  1518.2
1.6895        -169.1971    -174.4994       5.3023  1519.3
1.6896        -169.1919    -174.5013       5.3094  1521.3
1.6897        -169.1897    -174.5029       5.3132  1522.4
1.6898        -169.1914    -174.5043       5.3129  1522.3
1.6899        -169.1921    -174.5055       5.3134  1522.5
1.6900        -169.1841    -174.5065       5.3224  1525.0
1.6901        -169.1906    -174.5073       5.3168  1523.4
1.6902        -169.1854    -174.5081       5.3226  1525.1
1.6903        -169.1792    -174.5086       5.3294  1527.0
1.6904        -169.1714    -174.5091       5.3377  1529.4
1.6905        -169.1659    -174.5094       5.3435  1531.1
1.6906        -169.1686    -174.5096       5.3410  1530.4
1.6907        -169.1707    -174.5096       5.3388  1529.7
1.6908        -169.1671    -174.5094       5.3424  1530.8
1.6909        -169.1579    -174.5092       5.3513  1533.3
1.6910        -169.1611    -174.5087       5.3477  1532.3
1.6911        -169.1608    -174.5082       5.3474  1532.2
1.6912        -169.1585    -174.5075       5.3489  1532.6
1.6913        -169.1569    -174.5067       5.3498  1532.9
1.6914        -169.1566    -174.5058       5.3492  1532.7
1.6915        -169.1553    -174.5048       5.3494  1532.8
1.6916        -169.1550    -174.5036       5.3485  1532.5
1.6917        -169.1540    -174.5023       5.3483  1532.4
1.6918        -169.1491    -174.5009       5.3518  1533.5
1.6919        -169.1583    -174.4992       5.3410  1530.4
1.6920        -169.1604    -174.4978       5.3374  1529.3
1.6921        -169.1627    -174.4961       5.3334  1528.2
1.6922        -169.1567    -174.4943       5.3376  1529.4
1.6923        -169.1579    -174.4924       5.3344  1528.5
1.6924        -169.1522    -174.4902       5.3380  1529.5
1.6925        -169.1487    -174.4879       5.3392  1529.9
1.6926        -169.1470    -174.4855       5.3386  1529.7
1.6927        -169.1444    -174.4829       5.3386  1529.7
1.6928        -169.1383    -174.4804       5.3421  1530.7
1.6929        -169.1364    -174.4773       5.3409  1530.3
1.6930        -169.1304    -174.4744       5.3440  1531.2
1.6931        -169.1254    -174.4713       5.3459  1531.8
1.6932        -169.1222    -174.4680       5.3458  1531.7
1.6933        -169.1192    -174.4649       5.3457  1531.7
1.6934        -169.1168    -174.4608       5.3440  1531.2
1.6935        -169.1119    -174.4567       5.3448  1531.5
1.6936        -169.1139    -174.4526       5.3387  1529.7
1.6937        -169.1086    -174.4482       5.3396  1530.0
1.6938        -169.1057    -174.4433       5.3377  1529.4
1.6939        -169.1027    -174.4383       5.3356  1528.8
1.6940        -169.1044    -174.4331       5.3287  1526.8
1.6941        -169.1025    -174.4275       5.3251  1525.8
1.6942        -169.0989    -174.4216       5.3228  1525.1
1.6943        -169.1040    -174.4152       5.3112  1521.8
1.6944        -169.0999    -174.4086       5.3087  1521.1
1.6945        -169.0998    -174.4020       5.3021  1519.2
1.6946        -169.0992    -174.3942       5.2950  1517.2
1.6947        -169.0992    -174.3869       5.2877  1515.1
1.6948        -169.0944    -174.3781       5.2837  1513.9
1.6949        -169.0932    -174.3699       5.2767  1511.9
1.6950        -169.0900    -174.3603       5.2704  1510.1
1.6951        -169.0882    -174.3507       5.2625  1507.9
1.6952        -169.0848    -174.3405       5.2557  1505.9
1.6953        -169.0779    -174.3299       5.2520  1504.9
1.6954        -169.0746    -174.3187       5.2441  1502.6
1.6955        -169.0787    -174.3069       5.2282  1498.0
1.6956        -169.0688    -174.2944       5.2256  1497.3
1.6957        -169.0669    -174.2813       5.2144  1494.1
1.6958        -169.0662    -174.2678       5.2016  1490.4
1.6959        -169.0685    -174.2534       5.1850  1485.7
1.6960        -169.0680    -174.2387       5.1706  1481.5
1.6961        -169.0652    -174.2233       5.1581  1478.0
1.6962        -169.0730    -174.2074       5.1345  1471.2
1.6963        -169.0638    -174.1910       5.1271  1469.1
1.6964        -169.0651    -174.1739       5.1089  1463.8
1.6965        -169.0693    -174.1564       5.0871  1457.6
1.6966        -169.0698    -174.1383       5.0685  1452.3
1.6967        -169.0717    -174.1196       5.0478  1446.4
1.6968        -169.0709    -174.1005       5.0295  1441.1
1.6969        -169.0654    -174.0810       5.0156  1437.1
1.6970        -169.0634    -174.0606       4.9972  1431.9
1.6971        -169.0667    -174.0402       4.9735  1425.1
1.6972        -169.0603    -174.0196       4.9594  1421.0
1.6973        -169.0609    -173.9985       4.9377  1414.8
1.6974        -169.0610    -173.9773       4.9163  1408.7
1.6975        -169.0657    -173.9559       4.8902  1401.2
1.6976        -169.0592    -173.9343       4.8750  1396.8
1.6977        -169.0588    -173.9126       4.8537  1390.7
1.6978        -169.0492    -173.8904       4.8412  1387.1
1.6979        -169.0420    -173.8685       4.8265  1383.0
1.6980        -169.0449    -173.8466       4.8017  1375.8
1.6981        -169.0491    -173.8251       4.7760  1368.5
1.6982        -169.0488    -173.8037       4.7550  1362.4
1.6983        -169.0502    -173.7827       4.7325  1356.0
1.6984        -169.0545    -173.7619       4.7075  1348.8
1.6985        -169.0595    -173.7416       4.6821  1341.6
1.6986        -169.0513    -173.7217       4.6704  1338.2
1.6987        -169.0463    -173.7022       4.6559  1334.1
1.6988        -169.0451    -173.6833       4.6383  1329.0
1.6989        -169.0461    -173.6651       4.6190  1323.5
1.6990        -169.0541    -173.6478       4.5937  1316.2
1.6991        -169.0544    -173.6312       4.5768  1311.4
1.6992        -169.0492    -173.6155       4.5664  1308.4
1.6993        -169.0520    -173.6008       4.5488  1303.4
1.6994        -169.0550    -173.5872       4.5322  1298.6
1.6995        -169.0451    -173.5746       4.5295  1297.8
1.6996        -169.0425    -173.5632       4.5208  1295.3
1.6997        -169.0471    -173.5529       4.5058  1291.1
1.6998        -169.0382    -173.5440       4.5058  1291.1
1.6999        -169.0429    -173.5362       4.4933  1287.5
1.7000        -169.0389    -173.5296       4.4907  1286.7
1.7001        -169.0370    -173.5243       4.4873  1285.8
1.7002        -169.0380    -173.5210       4.4830  1284.5
1.7003        -169.0357    -173.5184       4.4827  1284.4
1.7004        -169.0415    -173.5179       4.4764  1282.6
1.7005        -169.0373    -173.5185       4.4811  1284.0
1.7006        -169.0368    -173.5204       4.4837  1284.7
1.7007        -169.0329    -173.5239       4.4910  1286.8
1.7008        -169.0298    -173.5287       4.4989  1289.1
1.7009        -169.0296    -173.5350       4.5054  1290.9
1.7010        -169.0260    -173.5427       4.5167  1294.2
1.7011        -169.0291    -173.5517       4.5225  1295.9
1.7012        -169.0232    -173.5620       4.5387  1300.5
1.7013        -169.0188    -173.5735       4.5547  1305.1
1.7014        -169.0144    -173.5862       4.5718  1310.0
1.7015        -169.0165    -173.6000       4.5834  1313.3
1.7016        -169.0194    -173.6149       4.5955  1316.8
1.7017        -169.0212    -173.6308       4.6096  1320.8
1.7018        -169.0192    -173.6476       4.6284  1326.2
1.7019        -169.0145    -173.6654       4.6509  1332.6
1.7020        -169.0100    -173.6839       4.6739  1339.2
1.7021        -169.0075    -173.7031       4.6956  1345.4
1.7022        -169.0141    -173.7229       4.7088  1349.2
1.7023        -169.0164    -173.7432       4.7268  1354.4
1.7024        -169.0154    -173.7639       4.7485  1360.6
1.7025        -169.0181    -173.7848       4.7667  1365.8
1.7026        -169.0182    -173.8060       4.7878  1371.9
1.7027        -169.0189    -173.8274       4.8085  1377.8
1.7028        -169.0177    -173.8487       4.8310  1384.2
1.7029        -169.0199    -173.8699       4.8499  1389.7
1.7030        -169.0218    -173.8908       4.8691  1395.1
1.7031        -169.0282    -173.9117       4.8835  1399.3
1.7032        -169.0241    -173.9322       4.9080  1406.3
1.7033        -169.0142    -173.9523       4.9381  1414.9
1.7034        -169.0089    -173.9723       4.9634  1422.2
1.7035        -169.0074    -173.9913       4.9839  1428.0
1.7036        -169.0107    -174.0101       4.9993  1432.5
1.7037        -169.0078    -174.0278       5.0200  1438.4
1.7038        -169.0100    -174.0456       5.0357  1442.9
1.7039        -169.0012    -174.0618       5.0606  1450.0
