Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.4903        -155.0520    -157.3583       2.3063   743.4
1.4904        -155.0517    -157.3524       2.3007   741.6
1.4905        -155.0545    -157.3465       2.2920   738.8
1.4906        -155.0539    -157.3409       2.2870   737.2
1.4907        -155.0529    -157.3348       2.2819   735.6
1.4908        -155.0579    -157.3294       2.2715   732.2
1.4909        -155.0560    -157.3238       2.2678   731.0
1.4910        -155.0579    -157.3184       2.2605   728.7
1.4911        -155.0627    -157.3131       2.2504   725.4
1.4912        -155.0639    -157.3079       2.2440   723.3
1.4913        -155.0618    -157.3030       2.2413   722.5
1.4914        -155.0597    -157.2983       2.2387   721.6
1.4915        -155.0566    -157.2936       2.2370   721.1
1.4916        -155.0540    -157.2891       2.2351   720.5
1.4917        -155.0558    -157.2850       2.2292   718.6
1.4918        -155.0546    -157.2807       2.2261   717.6
1.4919        -155.0541    -157.2771       2.2230   716.6
1.4920        -155.0533    -157.2734       2.2201   715.6
1.4921        -155.0559    -157.2699       2.2140   713.7
1.4922        -155.0580    -157.2666       2.2086   711.9
1.4923        -155.0568    -157.2636       2.2068   711.4
1.4924        -155.0548    -157.2605       2.2057   711.0
1.4925        -155.0603    -157.2578       2.1976   708.4
1.4926        -155.0612    -157.2553       2.1941   707.3
1.4927        -155.0638    -157.2530       2.1892   705.7
1.4928        -155.0607    -157.2509       2.1902   706.0
1.4929        -155.0667    -157.2489       2.1822   703.4
1.4930        -155.0697    -157.2472       2.1775   701.9
1.4931        -155.0707    -157.2456       2.1748   701.1
1.4932        -155.0721    -157.2443       2.1722   700.2
1.4933        -155.0745    -157.2432       2.1687   699.1
1.4934        -155.0746    -157.2425       2.1679   698.8
1.4935        -155.0735    -157.2416       2.1681   698.9
1.4936        -155.0741    -157.2413       2.1672   698.6
1.4937        -155.0757    -157.2410       2.1653   698.0
1.4938        -155.0788    -157.2410       2.1622   697.0
1.4939        -155.0778    -157.2411       2.1633   697.3
1.4940        -155.0773    -157.2414       2.1641   697.6
1.4941        -155.0751    -157.2418       2.1667   698.4
1.4942        -155.0774    -157.2424       2.1650   697.9
1.4943        -155.0772    -157.2432       2.1660   698.2
1.4944        -155.0803    -157.2442       2.1639   697.5
1.4945        -155.0817    -157.2453       2.1635   697.4
1.4946        -155.0819    -157.2462       2.1642   697.6
1.4947        -155.0809    -157.2474       2.1665   698.4
1.4948        -155.0799    -157.2488       2.1689   699.1
1.4949        -155.0797    -157.2506       2.1709   699.8
1.4950        -155.0796    -157.2517       2.1721   700.2
1.4951        -155.0780    -157.2534       2.1753   701.2
1.4952        -155.0731    -157.2547       2.1816   703.2
1.4953        -155.0707    -157.2564       2.1856   704.5
1.4954        -155.0683    -157.2579       2.1896   705.8
1.4955        -155.0699    -157.2594       2.1895   705.8
1.4956        -155.0662    -157.2610       2.1948   707.5
1.4957        -155.0684    -157.2626       2.1941   707.3
1.4958        -155.0704    -157.2640       2.1936   707.1
1.4959        -155.0745    -157.2659       2.1914   706.4
1.4960        -155.0770    -157.2671       2.1901   706.0
1.4961        -155.0792    -157.2686       2.1894   705.7
1.4962        -155.0790    -157.2702       2.1911   706.3
1.4963        -155.0830    -157.2710       2.1880   705.3
1.4964        -155.0805    -157.2724       2.1919   706.6
1.4965        -155.0803    -157.2733       2.1930   706.9
1.4966        -155.0793    -157.2743       2.1950   707.6
1.4967        -155.0836    -157.2752       2.1916   706.4
1.4968        -155.0854    -157.2762       2.1908   706.2
1.4969        -155.0873    -157.2761       2.1888   705.6
1.4970        -155.0882    -157.2768       2.1886   705.5
1.4971        -155.0816    -157.2769       2.1953   707.7
1.4972        -155.0815    -157.2772       2.1957   707.8
1.4973        -155.0824    -157.2767       2.1943   707.3
1.4974        -155.0811    -157.2768       2.1957   707.8
1.4975        -155.0821    -157.2761       2.1940   707.2
1.4976        -155.0816    -157.2760       2.1944   707.4
1.4977        -155.0800    -157.2751       2.1951   707.6
1.4978        -155.0835    -157.2743       2.1909   706.2
1.4979        -155.0851    -157.2732       2.1880   705.3
1.4980        -155.0825    -157.2720       2.1895   705.8
1.4981        -155.0848    -157.2712       2.1864   704.8
1.4982        -155.0872    -157.2693       2.1822   703.4
1.4983        -155.0884    -157.2677       2.1793   702.5
1.4984        -155.0865    -157.2660       2.1795   702.6
1.4985        -155.0859    -157.2639       2.1780   702.1
1.4986        -155.0836    -157.2619       2.1782   702.1
1.4987        -155.0800    -157.2596       2.1796   702.6
1.4988        -155.0793    -157.2573       2.1780   702.1
1.4989        -155.0791    -157.2549       2.1758   701.4
1.4990        -155.0780    -157.2523       2.1743   700.9
1.4991        -155.0786    -157.2497       2.1711   699.9
1.4992        -155.0776    -157.2470       2.1694   699.3
1.4993        -155.0810    -157.2443       2.1633   697.3
1.4994        -155.0837    -157.2413       2.1576   695.5
1.4995        -155.0812    -157.2383       2.1571   695.3
1.4996        -155.0783    -157.2355       2.1572   695.4
1.4997        -155.0808    -157.2321       2.1512   693.4
1.4998        -155.0833    -157.2292       2.1459   691.7
1.4999        -155.0821    -157.2261       2.1440   691.1
1.5000        -155.0827    -157.2231       2.1404   690.0
1.5001        -155.0823    -157.2201       2.1378   689.1
1.5002        -155.0788    -157.2171       2.1383   689.3
1.5003        -155.0816    -157.2142       2.1326   687.4
1.5004        -155.0841    -157.2114       2.1274   685.8
1.5005        -155.0862    -157.2088       2.1226   684.2
1.5006        -155.0884    -157.2062       2.1178   682.7
1.5007        -155.0917    -157.2037       2.1120   680.8
1.5008        -155.0935    -157.2015       2.1080   679.5
1.5009        -155.0945    -157.1993       2.1048   678.5
1.5010        -155.0955    -157.1970       2.1015   677.4
1.5011        -155.0913    -157.1954       2.1042   678.3
1.5012        -155.0904    -157.1936       2.1031   677.9
1.5013        -155.0940    -157.1922       2.0981   676.3
1.5014        -155.0942    -157.1908       2.0966   675.8
1.5015        -155.0904    -157.1894       2.0990   676.6
1.5016        -155.0914    -157.1889       2.0974   676.1
1.5017        -155.0931    -157.1882       2.0950   675.3
1.5018        -155.0960    -157.1879       2.0919   674.3
1.5019        -155.0939    -157.1878       2.0939   675.0
1.5020        -155.0907    -157.1880       2.0973   676.1
1.5021        -155.0898    -157.1886       2.0988   676.6
1.5022        -155.0894    -157.1894       2.1001   677.0
1.5023        -155.0903    -157.1905       2.1002   677.0
1.5024        -155.0894    -157.1922       2.1028   677.8
1.5025        -155.0883    -157.1940       2.1057   678.8
1.5026        -155.0897    -157.1960       2.1063   679.0
1.5027        -155.0902    -157.1987       2.1085   679.7
1.5028        -155.0929    -157.2015       2.1085   679.7
1.5029        -155.0915    -157.2044       2.1129   681.1
1.5030        -155.0875    -157.2080       2.1206   683.6
1.5031        -155.0874    -157.2115       2.1241   684.7
1.5032        -155.0907    -157.2160       2.1253   685.1
1.5033        -155.0910    -157.2204       2.1294   686.4
1.5034        -155.0937    -157.2253       2.1317   687.1
1.5035        -155.0869    -157.2305       2.1436   691.0
1.5036        -155.0852    -157.2358       2.1506   693.2
1.5037        -155.0836    -157.2419       2.1584   695.7
1.5038        -155.0786    -157.2478       2.1692   699.3
1.5039        -155.0774    -157.2549       2.1775   701.9
1.5040        -155.0735    -157.2610       2.1875   705.2
1.5041        -155.0748    -157.2681       2.1933   707.0
1.5042        -155.0760    -157.2754       2.1994   709.0
1.5043        -155.0724    -157.2832       2.2107   712.6
1.5044        -155.0707    -157.2911       2.2203   715.7
1.5045        -155.0669    -157.2993       2.2324   719.6
1.5046        -155.0654    -157.3080       2.2426   722.9
1.5047        -155.0682    -157.3168       2.2485   724.8
1.5048        -155.0685    -157.3257       2.2572   727.6
1.5049        -155.0691    -157.3351       2.2660   730.5
1.5050        -155.0637    -157.3447       2.2810   735.3
1.5051        -155.0634    -157.3543       2.2908   738.4
1.5052        -155.0663    -157.3644       2.2981   740.8
1.5053        -155.0616    -157.3746       2.3129   745.6
1.5054        -155.0664    -157.3853       2.3189   747.5
1.5055        -155.0683    -157.3954       2.3271   750.1
1.5056        -155.0667    -157.4062       2.3395   754.1
1.5057        -155.0657    -157.4171       2.3514   758.0
1.5058        -155.0633    -157.4278       2.3645   762.2
1.5059        -155.0637    -157.4392       2.3755   765.7
1.5060        -155.0574    -157.4503       2.3928   771.3
1.5061        -155.0574    -157.4618       2.4044   775.0
1.5062        -155.0608    -157.4730       2.4122   777.6
1.5063        -155.0527    -157.4847       2.4319   783.9
1.5064        -155.0542    -157.4962       2.4420   787.2
1.5065        -155.0507    -157.5076       2.4569   792.0
1.5066        -155.0489    -157.5192       2.4703   796.3
1.5067        -155.0454    -157.5307       2.4853   801.1
1.5068        -155.0437    -157.5426       2.4989   805.5
1.5069        -155.0419    -157.5537       2.5118   809.7
1.5070        -155.0401    -157.5651       2.5250   813.9
1.5071        -155.0396    -157.5767       2.5371   817.8
1.5072        -155.0409    -157.5877       2.5468   821.0
1.5073        -155.0407    -157.5989       2.5582   824.6
1.5074        -155.0371    -157.6099       2.5728   829.3
1.5075        -155.0334    -157.6211       2.5878   834.2
1.5076        -155.0361    -157.6322       2.5961   836.9
1.5077        -155.0345    -157.6428       2.6083   840.8
1.5078        -155.0364    -157.6536       2.6172   843.6
1.5079        -155.0374    -157.6642       2.6269   846.8
1.5080        -155.0370    -157.6744       2.6375   850.2
1.5081        -155.0376    -157.6848       2.6472   853.3
1.5082        -155.0391    -157.6946       2.6555   856.0
1.5083        -155.0405    -157.7046       2.6641   858.8
1.5084        -155.0357    -157.7142       2.6785   863.4
1.5085        -155.0356    -157.7235       2.6880   866.5
1.5086        -155.0356    -157.7328       2.6973   869.5
1.5087        -155.0360    -157.7418       2.7058   872.2
1.5088        -155.0313    -157.7506       2.7193   876.6
1.5089        -155.0295    -157.7592       2.7298   879.9
1.5090        -155.0278    -157.7678       2.7400   883.2
1.5091        -155.0343    -157.7757       2.7415   883.7
1.5092        -155.0345    -157.7837       2.7492   886.2
1.5093        -155.0358    -157.7913       2.7555   888.2
1.5094        -155.0334    -157.7986       2.7652   891.4
1.5095        -155.0369    -157.8058       2.7689   892.5
1.5096        -155.0349    -157.8125       2.7776   895.4
1.5097        -155.0364    -157.8192       2.7829   897.0
1.5098        -155.0327    -157.8252       2.7925   900.2
1.5099        -155.0316    -157.8311       2.7996   902.4
1.5100        -155.0345    -157.8369       2.8024   903.3
1.5101        -155.0298    -157.8420       2.8122   906.5
1.5102        -155.0266    -157.8472       2.8205   909.2
1.5103        -155.0240    -157.8516       2.8276   911.5
1.5104        -155.0232    -157.8558       2.8327   913.1
1.5105        -155.0279    -157.8598       2.8319   912.9
1.5106        -155.0300    -157.8633       2.8333   913.3
1.5107        -155.0268    -157.8667       2.8399   915.4
1.5108        -155.0274    -157.8695       2.8420   916.1
1.5109        -155.0270    -157.8720       2.8450   917.1
1.5110        -155.0271    -157.8742       2.8471   917.8
1.5111        -155.0251    -157.8761       2.8510   919.0
1.5112        -155.0230    -157.8776       2.8546   920.2
1.5113        -155.0210    -157.8787       2.8576   921.2
1.5114        -155.0180    -157.8794       2.8614   922.4
1.5115        -155.0158    -157.8798       2.8640   923.2
1.5116        -155.0149    -157.8798       2.8649   923.5
1.5117        -155.0146    -157.8794       2.8648   923.5
1.5118        -155.0169    -157.8787       2.8619   922.5
1.5119        -155.0138    -157.8776       2.8639   923.2
1.5120        -155.0115    -157.8762       2.8647   923.4
1.5121        -155.0115    -157.8744       2.8628   922.8
1.5122        -155.0086    -157.8722       2.8636   923.1
1.5123        -155.0065    -157.8695       2.8630   922.9
1.5124        -155.0066    -157.8667       2.8601   921.9
1.5125        -155.0070    -157.8634       2.8564   920.7
1.5126        -155.0066    -157.8596       2.8530   919.7
1.5127        -155.0071    -157.8555       2.8484   918.2
1.5128        -155.0032    -157.8510       2.8478   918.0
1.5129        -155.0060    -157.8461       2.8401   915.5
1.5130        -155.0032    -157.8408       2.8376   914.7
1.5131        -155.0034    -157.8352       2.8318   912.8
1.5132        -155.0026    -157.8290       2.8263   911.1
1.5133        -155.0048    -157.8229       2.8181   908.4
1.5134        -155.0035    -157.8158       2.8123   906.5
1.5135        -155.0032    -157.8088       2.8056   904.4
1.5136        -155.0021    -157.8012       2.7991   902.3
1.5137        -154.9997    -157.7933       2.7937   900.5
1.5138        -154.9967    -157.7850       2.7883   898.8
1.5139        -154.9945    -157.7763       2.7819   896.7
1.5140        -154.9907    -157.7673       2.7766   895.0
1.5141        -154.9894    -157.7579       2.7685   892.4
