Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.8627        -182.0750    -183.1357       1.0607   293.1
0.8628        -182.0765    -183.1368       1.0602   292.9
0.8629        -182.0779    -183.1379       1.0601   292.9
0.8630        -182.0725    -183.1392       1.0668   294.7
0.8631        -182.0744    -183.1406       1.0663   294.6
0.8632        -182.0748    -183.1421       1.0673   294.9
0.8633        -182.0765    -183.1437       1.0672   294.9
0.8634        -182.0756    -183.1454       1.0698   295.6
0.8635        -182.0752    -183.1472       1.0720   296.2
0.8636        -182.0749    -183.1491       1.0742   296.8
0.8637        -182.0753    -183.1511       1.0758   297.2
0.8638        -182.0761    -183.1532       1.0771   297.6
0.8639        -182.0769    -183.1554       1.0784   298.0
0.8640        -182.0767    -183.1577       1.0810   298.7
0.8641        -182.0749    -183.1600       1.0852   299.8
0.8642        -182.0758    -183.1624       1.0867   300.2
0.8643        -182.0763    -183.1649       1.0886   300.8
0.8644        -182.0769    -183.1674       1.0905   301.3
0.8645        -182.0746    -183.1700       1.0954   302.6
0.8646        -182.0769    -183.1727       1.0958   302.8
0.8647        -182.0768    -183.1755       1.0987   303.6
0.8648        -182.0795    -183.1784       1.0989   303.6
0.8649        -182.0802    -183.1814       1.1011   304.2
0.8650        -182.0790    -183.1844       1.1054   305.4
0.8651        -182.0785    -183.1874       1.1090   306.4
0.8652        -182.0805    -183.1905       1.1100   306.7
0.8653        -182.0792    -183.1937       1.1145   307.9
0.8654        -182.0791    -183.1969       1.1177   308.8
0.8655        -182.0794    -183.2001       1.1208   309.7
0.8656        -182.0806    -183.2034       1.1228   310.2
0.8657        -182.0801    -183.2067       1.1266   311.3
0.8658        -182.0806    -183.2100       1.1295   312.1
0.8659        -182.0807    -183.2134       1.1327   313.0
0.8660        -182.0791    -183.2168       1.1378   314.4
0.8661        -182.0789    -183.2203       1.1414   315.4
0.8662        -182.0799    -183.2239       1.1440   316.1
0.8663        -182.0801    -183.2274       1.1473   317.0
0.8664        -182.0815    -183.2309       1.1495   317.6
0.8665        -182.0838    -183.2345       1.1507   317.9
0.8666        -182.0803    -183.2378       1.1575   319.8
0.8667        -182.0773    -183.2413       1.1640   321.6
0.8668        -182.0773    -183.2449       1.1676   322.6
0.8669        -182.0785    -183.2484       1.1700   323.3
0.8670        -182.0757    -183.2520       1.1763   325.0
0.8671        -182.0790    -183.2552       1.1762   325.0
0.8672        -182.0776    -183.2585       1.1810   326.3
0.8673        -182.0775    -183.2619       1.1844   327.2
0.8674        -182.0805    -183.2653       1.1847   327.3
0.8675        -182.0800    -183.2686       1.1886   328.4
0.8676        -182.0783    -183.2715       1.1932   329.7
0.8677        -182.0816    -183.2745       1.1930   329.6
0.8678        -182.0765    -183.2776       1.2011   331.9
0.8679        -182.0718    -183.2806       1.2088   334.0
0.8680        -182.0712    -183.2833       1.2121   334.9
0.8681        -182.0727    -183.2860       1.2134   335.2
0.8682        -182.0733    -183.2887       1.2154   335.8
0.8683        -182.0740    -183.2914       1.2174   336.4
0.8684        -182.0716    -183.2940       1.2224   337.8
0.8685        -182.0709    -183.2960       1.2252   338.5
0.8686        -182.0672    -183.2983       1.2311   340.1
0.8687        -182.0652    -183.3005       1.2353   341.3
0.8688        -182.0645    -183.3027       1.2382   342.1
0.8689        -182.0635    -183.3048       1.2412   343.0
0.8690        -182.0641    -183.3063       1.2422   343.2
0.8691        -182.0643    -183.3080       1.2438   343.7
0.8692        -182.0650    -183.3097       1.2447   343.9
0.8693        -182.0670    -183.3113       1.2443   343.8
0.8694        -182.0697    -183.3129       1.2432   343.5
0.8695        -182.0664    -183.3138       1.2475   344.7
0.8696        -182.0674    -183.3150       1.2477   344.7
0.8697        -182.0644    -183.3161       1.2517   345.8
0.8698        -182.0643    -183.3172       1.2529   346.2
0.8699        -182.0659    -183.3181       1.2522   346.0
0.8700        -182.0654    -183.3185       1.2530   346.2
0.8701        -182.0649    -183.3190       1.2541   346.5
0.8702        -182.0650    -183.3195       1.2544   346.6
0.8703        -182.0632    -183.3198       1.2566   347.2
0.8704        -182.0647    -183.3201       1.2554   346.9
0.8705        -182.0649    -183.3198       1.2549   346.7
0.8706        -182.0653    -183.3197       1.2544   346.6
0.8707        -182.0622    -183.3194       1.2573   347.4
0.8708        -182.0633    -183.3191       1.2559   347.0
0.8709        -182.0632    -183.3188       1.2556   346.9
0.8710        -182.0644    -183.3178       1.2534   346.3
0.8711        -182.0662    -183.3171       1.2509   345.6
0.8712        -182.0653    -183.3163       1.2510   345.6
0.8713        -182.0656    -183.3153       1.2497   345.3
0.8714        -182.0656    -183.3142       1.2486   345.0
0.8715        -182.0642    -183.3126       1.2485   345.0
0.8716        -182.0636    -183.3113       1.2476   344.7
0.8717        -182.0646    -183.3098       1.2452   344.0
0.8718        -182.0639    -183.3082       1.2443   343.8
0.8719        -182.0645    -183.3065       1.2420   343.2
0.8720        -182.0637    -183.3047       1.2411   342.9
0.8721        -182.0640    -183.3026       1.2386   342.2
0.8722        -182.0644    -183.3006       1.2362   341.6
0.8723        -182.0643    -183.2984       1.2341   341.0
0.8724        -182.0638    -183.2961       1.2323   340.5
0.8725        -182.0625    -183.2938       1.2313   340.2
0.8726        -182.0667    -183.2914       1.2247   338.4
0.8727        -182.0688    -183.2889       1.2201   337.1
0.8728        -182.0692    -183.2863       1.2171   336.3
0.8729        -182.0712    -183.2836       1.2123   335.0
0.8730        -182.0675    -183.2806       1.2131   335.2
0.8731        -182.0677    -183.2777       1.2101   334.3
0.8732        -182.0673    -183.2748       1.2074   333.6
0.8733        -182.0694    -183.2717       1.2023   332.2
0.8734        -182.0731    -183.2686       1.1955   330.3
0.8735        -182.0751    -183.2655       1.1904   328.9
0.8736        -182.0687    -183.2623       1.1937   329.8
0.8737        -182.0690    -183.2591       1.1901   328.8
0.8738        -182.0672    -183.2558       1.1886   328.4
0.8739        -182.0653    -183.2524       1.1871   328.0
0.8740        -182.0670    -183.2488       1.1817   326.5
0.8741        -182.0650    -183.2453       1.1803   326.1
0.8742        -182.0623    -183.2418       1.1795   325.9
0.8743        -182.0657    -183.2382       1.1725   324.0
0.8744        -182.0644    -183.2346       1.1702   323.3
0.8745        -182.0647    -183.2310       1.1663   322.2
0.8746        -182.0668    -183.2273       1.1605   320.6
0.8747        -182.0663    -183.2236       1.1573   319.8
0.8748        -182.0643    -183.2200       1.1557   319.3
0.8749        -182.0662    -183.2164       1.1501   317.8
0.8750        -182.0663    -183.2127       1.1464   316.7
0.8751        -182.0687    -183.2091       1.1404   315.1
0.8752        -182.0685    -183.2054       1.1369   314.1
0.8753        -182.0665    -183.2015       1.1350   313.6
0.8754        -182.0673    -183.1978       1.1305   312.3
0.8755        -182.0713    -183.1941       1.1228   310.2
0.8756        -182.0720    -183.1904       1.1184   309.0
0.8757        -182.0730    -183.1867       1.1137   307.7
0.8758        -182.0721    -183.1830       1.1109   306.9
0.8759        -182.0737    -183.1793       1.1056   305.5
0.8760        -182.0719    -183.1757       1.1038   305.0
0.8761        -182.0707    -183.1722       1.1016   304.4
0.8762        -182.0729    -183.1687       1.0958   302.8
0.8763        -182.0744    -183.1653       1.0909   301.4
0.8764        -182.0759    -183.1619       1.0860   300.1
0.8765        -182.0800    -183.1586       1.0786   298.0
0.8766        -182.0787    -183.1553       1.0766   297.5
0.8767        -182.0779    -183.1521       1.0741   296.8
0.8768        -182.0781    -183.1489       1.0708   295.9
0.8769        -182.0764    -183.1458       1.0694   295.5
0.8770        -182.0728    -183.1428       1.0700   295.6
0.8771        -182.0744    -183.1398       1.0654   294.4
0.8772        -182.0733    -183.1369       1.0636   293.9
0.8773        -182.0713    -183.1341       1.0627   293.6
0.8774        -182.0700    -183.1313       1.0613   293.2
0.8775        -182.0682    -183.1286       1.0604   293.0
0.8776        -182.0705    -183.1260       1.0554   291.6
0.8777        -182.0696    -183.1235       1.0539   291.2
0.8778        -182.0650    -183.1211       1.0561   291.8
0.8779        -182.0607    -183.1188       1.0580   292.3
0.8780        -182.0605    -183.1165       1.0560   291.8
0.8781        -182.0599    -183.1144       1.0545   291.4
0.8782        -182.0599    -183.1124       1.0524   290.8
0.8783        -182.0642    -183.1105       1.0462   289.1
0.8784        -182.0599    -183.1087       1.0487   289.8
0.8785        -182.0591    -183.1070       1.0479   289.5
0.8786        -182.0582    -183.1054       1.0472   289.3
0.8787        -182.0575    -183.1039       1.0464   289.1
0.8788        -182.0565    -183.1026       1.0461   289.0
0.8789        -182.0566    -183.1013       1.0447   288.6
0.8790        -182.0564    -183.1001       1.0437   288.4
0.8791        -182.0590    -183.0991       1.0400   287.4
0.8792        -182.0587    -183.0981       1.0394   287.2
0.8793        -182.0572    -183.0972       1.0400   287.3
0.8794        -182.0605    -183.0965       1.0360   286.2
0.8795        -182.0649    -183.0958       1.0310   284.9
0.8796        -182.0645    -183.0953       1.0308   284.8
0.8797        -182.0590    -183.0948       1.0358   286.2
0.8798        -182.0577    -183.0943       1.0366   286.4
0.8799        -182.0566    -183.0940       1.0374   286.6
0.8800        -182.0586    -183.0938       1.0352   286.0
0.8801        -182.0550    -183.0937       1.0387   287.0
0.8802        -182.0568    -183.0937       1.0370   286.5
0.8803        -182.0550    -183.0939       1.0389   287.0
0.8804        -182.0533    -183.0942       1.0408   287.6
0.8805        -182.0538    -183.0942       1.0404   287.5
0.8806        -182.0534    -183.0945       1.0410   287.6
0.8807        -182.0531    -183.0949       1.0418   287.8
0.8808        -182.0498    -183.0953       1.0454   288.8
0.8809        -182.0502    -183.0957       1.0455   288.9
0.8810        -182.0496    -183.0963       1.0467   289.2
0.8811        -182.0493    -183.0969       1.0476   289.4
0.8812        -182.0468    -183.0973       1.0505   290.3
0.8813        -182.0460    -183.0979       1.0519   290.6
0.8814        -182.0444    -183.0986       1.0542   291.3
0.8815        -182.0454    -183.0993       1.0539   291.2
0.8816        -182.0470    -183.1001       1.0531   291.0
0.8817        -182.0451    -183.1010       1.0559   291.7
0.8818        -182.0455    -183.1017       1.0562   291.8
0.8819        -182.0467    -183.1025       1.0558   291.7
0.8820        -182.0460    -183.1034       1.0574   292.2
0.8821        -182.0461    -183.1043       1.0582   292.4
0.8822        -182.0450    -183.1052       1.0601   292.9
0.8823        -182.0432    -183.1061       1.0628   293.7
0.8824        -182.0432    -183.1066       1.0634   293.8
0.8825        -182.0423    -183.1073       1.0650   294.3
0.8826        -182.0428    -183.1081       1.0653   294.3
0.8827        -182.0451    -183.1089       1.0637   293.9
0.8828        -182.0461    -183.1096       1.0636   293.9
0.8829        -182.0455    -183.1101       1.0647   294.2
0.8830        -182.0444    -183.1108       1.0664   294.7
0.8831        -182.0422    -183.1115       1.0693   295.4
0.8832        -182.0432    -183.1122       1.0690   295.4
0.8833        -182.0421    -183.1126       1.0705   295.8
0.8834        -182.0391    -183.1132       1.0741   296.8
0.8835        -182.0374    -183.1137       1.0764   297.4
0.8836        -182.0381    -183.1143       1.0762   297.3
0.8837        -182.0366    -183.1149       1.0783   297.9
0.8838        -182.0362    -183.1151       1.0789   298.1
0.8839        -182.0364    -183.1156       1.0791   298.2
0.8840        -182.0340    -183.1160       1.0820   298.9
0.8841        -182.0350    -183.1164       1.0814   298.8
0.8842        -182.0356    -183.1168       1.0812   298.7
0.8843        -182.0316    -183.1168       1.0852   299.8
0.8844        -182.0308    -183.1170       1.0862   300.1
0.8845        -182.0297    -183.1172       1.0875   300.5
0.8846        -182.0287    -183.1173       1.0886   300.8
0.8847        -182.0297    -183.1171       1.0873   300.4
0.8848        -182.0273    -183.1170       1.0897   301.1
0.8849        -182.0311    -183.1169       1.0857   300.0
0.8850        -182.0297    -183.1167       1.0869   300.3
0.8851        -182.0294    -183.1165       1.0871   300.4
0.8852        -182.0285    -183.1159       1.0873   300.4
0.8853        -182.0291    -183.1155       1.0864   300.2
0.8854        -182.0293    -183.1151       1.0859   300.0
0.8855        -182.0321    -183.1147       1.0826   299.1
0.8856        -182.0295    -183.1142       1.0848   299.7
0.8857        -182.0283    -183.1133       1.0850   299.8
0.8858        -182.0309    -183.1126       1.0816   298.9
0.8859        -182.0333    -183.1118       1.0785   298.0
0.8860        -182.0352    -183.1110       1.0759   297.3
0.8861        -182.0344    -183.1103       1.0759   297.3
0.8862        -182.0312    -183.1091       1.0779   297.8
0.8863        -182.0313    -183.1082       1.0769   297.5
0.8864        -182.0342    -183.1071       1.0730   296.5
0.8865        -182.0371    -183.1061       1.0691   295.4
